student_id,current_stage,current_course_or_class,age,gender,tenth_percentage,twelfth_or_diploma_percentage,graduation_percentage,math_score,programming_score,communication_score,logical_reasoning_score,creativity_score,leadership_score,teamwork_score,problem_solving_score,coding_interest,design_interest,data_interest,business_interest,security_interest,cloud_interest,preferred_work_type,preferred_subroles,preferred_domain,personality_type,certifications_count,project_count,internship_experience,favorite_subject,current_skills,target_career
ST0733,Pursuing_Diploma,Diploma_CSE,24,Male,83.49,83.8,0.0,7,5,6,5,6,4,8,8,3,5,4,2,3,2,Analytical,"Data Analysis, Market Research",Cloud,Leader,0,4,Yes,Web,"Excel, Pandas, Statistics",Data Scientist
ST0734,10th,General,16,Male,82.66,0.0,0.0,8,3,8,3,5,6,7,3,2,3,3,4,5,4,Management,"Operations, Team Lead",Data,Leader,0,0,No,Python,"Linux, Docker, Network Security",Cloud Engineer
ST0735,Pursuing_Diploma,Diploma_IT,23,Male,88.2,52.48,0.0,3,9,3,5,6,8,8,9,2,2,2,3,2,4,Technical,"System Admin, App Development",Security,Creative,1,2,Yes,Networking,"PHP, CRM",Web Developer
ST0736,BCA,BCA,21,Female,71.45,63.34,65.45,8,5,6,3,6,8,5,3,5,3,2,4,5,1,Creative,"Frontend Design, Visual Prototyping",AI-ML,Leader,3,4,Yes,DBMS,"JavaScript, CSS, Node.js, SQL",Backend Developer
ST0737,Pursuing_12th,Commerce,17,Female,73.54,0.0,0.0,4,7,4,6,8,5,8,3,5,5,2,1,2,4,Creative,"Frontend Design, Content Creation",AI-ML,Creative,0,3,No,Web,"PHP, Angular",Cloud Engineer
ST0738,Graduate,BTech_IT,22,Male,51.31,63.51,60.99,4,4,8,5,7,5,6,7,2,1,3,2,4,4,Creative,"UI Design, Frontend Design",Data,Analytical,2,4,Yes,Python,"Pandas, Statistics",Backend Developer
ST0739,12th,Commerce,17,Male,81.78,48.29,0.0,5,5,4,7,6,4,8,6,2,1,1,2,2,1,Analytical,"Market Research, Data Analysis",Data,Logical,3,2,No,UI Design,Network Security,Database Administrator
ST0740,Diploma,Diploma_IT,19,Female,75.57,75.59,0.0,9,7,7,4,4,3,6,6,4,1,1,2,3,5,Technical,"App Development, Software Engineering",Cloud,Logical,2,2,No,Statistics,"Figma, TensorFlow, Keras",ML Engineer
ST0741,Graduate,BBA,24,Female,80.09,82.97,81.96,8,5,6,3,6,6,8,3,1,5,5,2,4,1,Management,"Scrum Master, Operations",Web,Analytical,2,0,No,Networking,"Figma, TensorFlow, Canva",Software Tester
ST0742,Graduate,BCom,25,Female,63.51,80.8,75.48,3,7,3,4,5,7,8,7,5,4,5,3,3,5,Analytical,"Quality Assurance, Market Research",Cloud,Creative,3,2,No,Python,"Figma, PHP, Adobe XD, Illustrator",Business Analyst
ST0743,BTech,BTech_CSE,22,Male,80.81,66.88,76.64,7,7,4,5,7,5,4,8,2,1,1,2,1,1,Creative,"Frontend Design, Content Creation",Cloud,Leader,4,1,No,UI Design,"HTML, PyTorch, Math, Scikit-Learn",Web Developer
ST0744,BCA,BCA,22,Male,62.81,62.34,64.82,6,4,4,5,7,7,4,3,3,2,5,3,1,4,Creative,"Content Creation, Visual Prototyping",AI-ML,Logical,1,2,No,Math,"Market Research, Photoshop",Business Analyst
ST0745,Diploma,Diploma_ECE,20,Male,75.84,89.14,0.0,5,6,5,7,6,4,4,7,2,2,3,4,3,2,Technical,"Software Engineering, DevOps",Cloud,Logical,0,2,No,Math,"Photoshop, Canva, Illustrator",Database Administrator
ST0746,12th,Science,18,Female,67.26,78.46,0.0,3,3,3,7,5,5,7,8,4,5,4,5,3,4,Creative,"Visual Prototyping, Content Creation",Data,Leader,2,3,No,Statistics,"Tableau, Pandas, Python, SQL",UI/UX Designer
ST0747,10th,General,15,Male,64.31,0.0,0.0,7,7,6,8,8,7,7,5,1,5,2,5,3,4,Analytical,"Data Analysis, Risk Assessment",Security,Creative,0,5,Yes,UI Design,"Node.js, Adobe XD, Illustrator, Canva",Cybersecurity Analyst
ST0748,BCA,BCA,22,Male,86.32,76.25,66.13,7,5,4,7,6,4,7,4,1,5,4,4,5,4,Creative,"Frontend Design, Visual Prototyping",Cloud,Logical,0,4,Yes,Python,"Scikit-Learn, Python, Communication",Data Scientist
ST0749,BTech,BTech_CSE,21,Male,64.02,76.24,100.0,5,7,5,8,3,7,5,6,2,4,5,4,3,2,Creative,"Frontend Design, Content Creation",Data,Leader,1,2,No,UI Design,"Communication, Market Research, Agile",Business Analyst
ST0750,Pursuing_Diploma,Diploma_ECE,26,Male,87.73,72.8,0.0,8,9,6,7,5,3,7,7,2,4,5,4,2,1,Technical,"App Development, System Admin",Security,Leader,2,1,No,UI Design,"Communication, WordPress",UI/UX Designer
ST0751,10th,General,15,Female,66.72,0.0,0.0,9,3,3,5,8,3,4,7,1,3,5,5,5,5,Analytical,"Data Analysis, Market Research",Data,Leader,1,1,Yes,Statistics,Math,Data Scientist
ST0752,Pursuing_BTech,BTech_IT,19,Female,72.46,89.5,0.0,3,8,8,6,5,4,9,10,4,1,5,5,1,2,Analytical,"Data Analysis, Risk Assessment",Data,Leader,2,3,Yes,Math,"Figma, R",Cybersecurity Analyst
ST0753,Pursuing_12th,Science,18,Male,69.24,0.0,0.0,3,4,4,7,6,4,9,6,1,3,5,2,5,3,Creative,"Content Creation, Frontend Design",Web,Analytical,1,1,No,Networking,"WordPress, Keras",Full Stack Developer
ST0754,Pursuing_BTech,BTech_CSE,19,Female,78.59,50.01,0.0,6,4,6,3,5,4,6,7,4,3,5,3,2,2,Technical,"App Development, DevOps",Security,Analytical,3,6,Yes,Networking,"Scikit-Learn, AWS, Keras",Cybersecurity Analyst
ST0755,Pursuing_12th,Commerce,17,Male,76.42,0.0,0.0,7,6,5,3,5,8,8,9,5,3,1,2,2,2,Analytical,"Quality Assurance, Data Analysis",Cloud,Leader,1,2,No,DBMS,"CRM, Figma, Photoshop, Adobe XD",Software Tester
ST0756,Pursuing_BTech,BTech_IT,25,Male,94.51,71.97,0.0,3,6,7,5,4,4,6,4,3,4,4,2,1,1,Creative,"UI Design, Visual Prototyping",Data,Creative,1,2,No,Web,"PyTorch, PowerBI",Database Administrator
ST0757,Graduate,BTech_IT,23,Female,78.07,60.22,55.62,6,3,6,8,7,6,10,8,2,5,4,3,5,2,Analytical,"Risk Assessment, Quality Assurance",AI-ML,Analytical,4,1,Yes,Networking,"PyTorch, Azure, Python",Data Scientist
ST0758,Graduate,BCom,23,Male,65.97,45.0,89.69,5,9,6,8,7,4,4,6,1,5,3,1,3,4,Technical,"App Development, System Admin",Security,Creative,2,3,Yes,Math,"PyTorch, CRM",Data Scientist
ST0759,10th,General,16,Male,63.81,0.0,0.0,7,5,5,6,5,5,5,5,2,1,5,2,5,1,Analytical,"Data Analysis, Quality Assurance",Data,Creative,0,1,No,UI Design,"Communication, CRM, Photoshop",DevOps Engineer
ST0760,12th,Commerce,17,Female,87.22,75.99,0.0,3,7,5,3,4,3,10,7,5,4,4,1,3,3,Creative,"Frontend Design, Content Creation",Security,Analytical,0,4,Yes,Networking,"Scikit-Learn, Math, Canva",Business Analyst
ST0761,Graduate,BSc_CS,25,Female,50.0,93.54,49.54,5,5,8,3,5,6,8,8,3,3,1,2,5,5,Creative,"Content Creation, Frontend Design",Cloud,Analytical,4,2,No,Networking,"Terraform, Wireshark, Docker, Kubernetes",UI/UX Designer
ST0762,BTech,BTech_IT,22,Male,66.72,86.98,54.26,6,4,4,3,6,9,5,6,5,4,2,2,4,5,Management,"Operations, Product Owner",Web,Creative,2,2,No,Web,"Terraform, PowerBI",Database Administrator
ST0763,10th,General,15,Female,61.67,0.0,0.0,7,9,5,6,10,4,7,4,2,5,4,2,3,1,Technical,"System Admin, Software Engineering",Cloud,Creative,0,5,Yes,Python,"Terraform, CSS, Kubernetes",Software Tester
ST0764,Pursuing_Diploma,Diploma_IT,24,Female,71.06,72.69,0.0,5,6,7,6,7,7,4,10,3,3,5,2,4,2,Analytical,"Market Research, Quality Assurance",Cloud,Logical,2,3,No,DBMS,"Python, Photoshop",ML Engineer
ST0765,Graduate,BBA,20,Female,63.51,90.24,54.37,4,6,6,8,3,8,8,4,1,5,4,3,3,5,Creative,"Content Creation, Frontend Design",Web,Leader,0,1,No,Networking,"Figma, Pandas, Statistics",Business Analyst
ST0766,Pursuing_Diploma,Diploma_IT,20,Male,63.62,81.31,0.0,8,4,5,6,3,7,5,5,4,5,4,1,3,1,Management,"Team Lead, Operations",AI-ML,Logical,2,1,No,UI Design,"WordPress, CRM, React",Web Developer
ST0767,Graduate,BSc_CS,21,Male,64.06,45.0,76.49,6,8,4,6,6,4,10,4,2,4,2,4,4,4,Creative,"Visual Prototyping, UI Design",Security,Leader,1,0,No,Statistics,"Terraform, Linux, Cryptography",Software Tester
ST0768,Pursuing_Diploma,Diploma_ECE,26,Male,76.77,70.2,0.0,6,5,6,7,4,5,10,5,1,3,2,1,4,5,Technical,"Software Engineering, System Admin",AI-ML,Analytical,1,1,Yes,DBMS,"R, Agile",Backend Developer
ST0769,BTech,BTech_CSE,26,Female,82.82,90.08,84.98,6,5,7,6,7,5,6,7,2,2,4,4,1,4,Analytical,"Data Analysis, Market Research",Data,Logical,0,2,No,Networking,"HTML, CSS, Docker, Node.js",Database Administrator
ST0770,Diploma,Diploma_IT,25,Male,78.42,54.49,0.0,8,3,6,4,9,5,9,5,4,4,1,1,5,5,Creative,"Visual Prototyping, UI Design",Data,Creative,0,3,No,DBMS,"Project Management, Adobe XD, Illustrator",Business Analyst
ST0771,Diploma,Diploma_CSE,24,Male,66.31,87.2,0.0,8,6,6,6,7,6,4,4,4,1,3,3,4,5,Management,"Scrum Master, Team Lead",Cloud,Leader,2,1,No,UI Design,"Linux, PowerBI, Ethical Hacking",Web Developer
ST0772,Diploma,Diploma_CSE,22,Male,74.48,77.99,0.0,5,4,6,4,8,3,6,6,4,4,1,3,4,5,Creative,"Frontend Design, UI Design",Cloud,Creative,0,3,No,Statistics,"HTML, Figma, Illustrator",UI/UX Designer
ST0773,Graduate,BCA,20,Male,68.73,77.3,82.19,3,4,6,5,5,4,5,7,2,4,1,4,5,1,Analytical,"Quality Assurance, Risk Assessment",Data,Analytical,2,2,No,Networking,"Communication, Photoshop, Adobe XD, Canva",Cybersecurity Analyst
ST0774,Graduate,BCom,25,Male,73.21,100.0,78.58,10,8,5,3,7,4,8,7,5,1,1,1,1,4,Management,"Product Owner, Operations",Cloud,Creative,1,2,Yes,Math,"CRM, Photoshop, Adobe XD, Illustrator",ML Engineer
ST0775,Diploma,Diploma_ECE,24,Male,76.75,64.27,0.0,3,4,6,4,8,5,10,7,4,3,4,3,5,5,Analytical,"Quality Assurance, Risk Assessment",AI-ML,Creative,0,3,No,UI Design,"Communication, Market Research, Network Security",Full Stack Developer
ST0776,Graduate,BCom,26,Female,76.73,74.67,69.71,6,5,3,7,5,3,7,8,2,1,1,5,5,3,Analytical,"Market Research, Risk Assessment",Cloud,Creative,1,1,No,Math,"CRM, Python, Keras",Software Tester
ST0777,BCA,BCA,24,Female,86.74,68.59,69.43,3,4,7,8,3,5,9,9,3,3,4,5,1,4,Technical,"System Admin, App Development",AI-ML,Logical,2,2,No,Networking,"Terraform, Python",Database Administrator
ST0778,BCA,BCA,20,Female,51.02,85.28,56.17,8,5,8,4,8,4,6,7,3,2,5,3,1,4,Technical,"Software Engineering, DevOps",Web,Analytical,2,0,No,Statistics,"Communication, Figma",ML Engineer
ST0779,Pursuing_Diploma,Diploma_CSE,26,Female,64.82,78.89,0.0,8,6,7,6,6,6,6,8,3,1,2,3,3,4,Technical,"System Admin, App Development",Web,Analytical,1,1,No,Statistics,"Azure, Pandas",Cloud Engineer
ST0780,BTech,BTech_IT,21,Male,54.58,53.51,62.19,8,8,8,9,8,3,5,7,1,4,5,2,4,5,Technical,"App Development, DevOps",AI-ML,Logical,3,0,Yes,UI Design,"Market Research, Pandas, R, Statistics",Data Scientist
ST0781,Pursuing_Diploma,Diploma_IT,26,Male,67.62,67.17,0.0,8,3,7,8,7,6,5,8,2,5,2,1,5,1,Management,"Scrum Master, Operations",Cloud,Logical,0,4,Yes,Python,"Terraform, Python, Azure, Linux",Business Analyst
ST0782,BTech,BTech_CSE,20,Male,75.87,55.13,69.01,3,8,7,6,5,4,9,6,2,1,5,2,5,3,Technical,"System Admin, Software Engineering",AI-ML,Creative,0,3,No,Networking,"Market Research, Excel, CRM",Full Stack Developer
ST0783,BTech,BTech_IT,26,Male,88.81,52.68,63.7,5,7,3,3,9,7,9,4,2,2,4,2,1,1,Analytical,"Quality Assurance, Risk Assessment",Cloud,Creative,1,3,No,Statistics,"Pandas, WordPress, Statistics",DevOps Engineer
ST0784,Pursuing_12th,Arts,18,Other,89.04,0.0,0.0,8,6,7,5,3,10,10,4,3,5,3,1,5,2,Management,"Team Lead, Operations",Security,Logical,1,1,Yes,Math,"HTML, CSS, PHP",Full Stack Developer
ST0785,Graduate,BCom,26,Female,77.83,99.5,78.27,7,5,8,8,8,7,8,9,4,1,2,2,4,1,Analytical,"Risk Assessment, Data Analysis",Web,Creative,0,4,Yes,Python,"Communication, CRM, Scikit-Learn, Market Research",Cloud Engineer
ST0786,10th,General,15,Male,69.92,0.0,0.0,6,4,4,7,8,4,5,8,5,2,4,2,2,3,Analytical,"Market Research, Quality Assurance",Web,Creative,3,2,No,Python,"Photoshop, Wireshark, Illustrator, Canva",Web Developer
ST0787,Pursuing_BTech,BTech_IT,21,Male,100.0,89.82,0.0,7,6,6,5,9,3,9,7,2,2,3,2,1,1,Analytical,"Data Analysis, Risk Assessment",Web,Creative,2,0,No,Web,"Figma, Azure",Software Tester
ST0788,BCA,BCA,24,Male,57.4,63.95,63.66,5,3,8,3,7,5,8,5,5,5,3,5,3,3,Analytical,"Market Research, Quality Assurance",AI-ML,Leader,0,2,No,Math,"Figma, Agile",Backend Developer
ST0789,Pursuing_BTech,BTech_IT,20,Female,100.0,69.59,0.0,3,5,3,4,5,8,6,8,5,3,1,5,4,2,Creative,"Visual Prototyping, Content Creation",Data,Creative,1,5,Yes,Statistics,"Tableau, PowerBI, Statistics",UI/UX Designer
ST0790,Graduate,BSc_CS,19,Male,93.53,92.61,51.51,8,5,6,3,6,4,5,7,5,3,1,3,5,4,Creative,"UI Design, Content Creation",Security,Analytical,1,1,No,Statistics,"PyTorch, Math, Market Research",Cybersecurity Analyst
ST0791,12th,Science,19,Male,67.72,96.43,0.0,7,6,8,6,10,6,7,6,2,1,1,1,5,3,Analytical,"Market Research, Data Analysis",AI-ML,Creative,1,0,No,Math,"Excel, Linux, Cryptography, Network Security",UI/UX Designer
ST0792,Pursuing_BTech,BTech_Civil,23,Female,75.96,69.94,0.0,4,8,10,3,6,7,5,5,2,2,1,2,4,4,Management,"Product Owner, Scrum Master",Security,Leader,1,0,No,UI Design,"PyTorch, Kubernetes",Business Analyst
ST0793,Pursuing_Diploma,Diploma_CSE,19,Male,67.13,52.16,0.0,7,9,3,8,4,4,7,4,5,1,2,3,4,1,Technical,"App Development, Software Engineering",Data,Logical,1,1,No,Python,"PHP, Angular, Agile",Cybersecurity Analyst
ST0794,BTech,BTech_IT,24,Female,79.73,51.32,83.13,7,7,7,7,5,9,7,6,1,3,4,5,1,5,Management,"Team Lead, Scrum Master",AI-ML,Logical,0,3,No,UI Design,"Figma, Photoshop, Ethical Hacking, Canva",Backend Developer
ST0795,Pursuing_Diploma,Diploma_ECE,26,Other,91.89,51.64,0.0,3,4,5,6,7,7,8,5,1,4,2,3,2,3,Creative,"Content Creation, UI Design",Cloud,Creative,2,1,No,UI Design,"JavaScript, Canva",Database Administrator
ST0796,Diploma,Diploma_CSE,22,Male,74.74,56.19,0.0,5,5,8,6,7,6,4,8,5,4,4,5,5,4,Analytical,"Market Research, Risk Assessment",AI-ML,Logical,0,1,No,Math,"HTML, Math",Data Scientist
ST0797,BTech,BTech_ECE,20,Female,72.12,63.54,74.15,4,6,9,6,6,4,7,4,2,5,4,3,3,2,Management,"Scrum Master, Operations",Web,Leader,0,3,Yes,Networking,"Linux, Wireshark",Cloud Engineer
ST0798,Pursuing_BTech,BTech_IT,25,Female,55.27,53.24,0.0,3,8,6,6,7,4,9,8,4,4,4,4,4,3,Creative,"UI Design, Content Creation",Security,Analytical,0,1,No,DBMS,"Terraform, PHP, Docker",Full Stack Developer
ST0799,Graduate,BCA,26,Female,63.01,72.02,72.13,7,4,6,3,8,4,4,8,3,2,4,5,4,1,Analytical,"Market Research, Risk Assessment",AI-ML,Analytical,0,2,No,DBMS,"Scikit-Learn, Linux, Network Security",Cybersecurity Analyst
ST0800,Diploma,Diploma_IT,20,Male,74.2,77.37,0.0,4,4,6,6,7,4,5,10,2,5,4,5,5,4,Technical,"App Development, DevOps",Web,Leader,1,0,No,Math,"Figma, AWS",Backend Developer
ST0801,10th,General,15,Other,82.25,0.0,0.0,6,8,6,3,5,3,10,7,2,5,4,1,5,1,Creative,"Frontend Design, Visual Prototyping",Security,Leader,0,0,No,Web,"Tableau, Ethical Hacking",Full Stack Developer
ST0802,Pursuing_12th,Arts,18,Female,69.93,0.0,0.0,7,10,3,8,6,8,7,8,5,2,2,1,1,5,Technical,"Software Engineering, System Admin",Cloud,Creative,1,1,No,DBMS,"Photoshop, Linux, Kubernetes",Business Analyst
ST0803,BTech,BTech_CSE,23,Male,74.71,64.02,76.04,5,5,8,7,4,6,4,8,2,4,1,4,4,3,Management,"Scrum Master, Team Lead",Security,Analytical,0,0,No,Networking,"HTML, Excel, Tableau, Statistics",Web Developer
ST0804,10th,General,15,Male,72.66,0.0,0.0,3,5,7,3,10,4,4,5,3,5,2,4,5,3,Technical,"DevOps, App Development",Data,Creative,1,2,No,Networking,"Figma, PHP",UI/UX Designer
ST0805,BTech,BTech_ECE,21,Female,75.83,75.49,78.33,8,7,3,4,3,6,10,3,3,5,5,1,3,5,Creative,"Content Creation, Visual Prototyping",Web,Analytical,0,4,Yes,Statistics,"Network Security, Python, Cryptography, Ethical Hacking",Backend Developer
ST0806,BCA,BCA,23,Female,87.1,77.03,48.67,6,4,5,9,8,7,9,3,2,1,2,5,1,3,Creative,"Visual Prototyping, Content Creation",Web,Logical,0,1,No,UI Design,"Keras, Photoshop, Canva",Full Stack Developer
ST0807,Diploma,Diploma_CSE,23,Male,84.9,55.98,0.0,3,8,6,8,7,5,10,3,5,4,3,1,2,3,Creative,"UI Design, Visual Prototyping",Data,Logical,0,0,No,Math,"Terraform, Python, Docker",Business Analyst
ST0808,BTech,BTech_IT,23,Female,59.09,100.0,75.06,3,7,3,6,5,4,4,4,5,3,1,3,3,1,Creative,"Content Creation, Frontend Design",Security,Creative,1,3,No,Web,"PyTorch, Keras",Business Analyst
ST0809,10th,General,17,Female,98.64,0.0,0.0,3,8,5,8,7,6,10,8,5,2,2,5,1,1,Creative,"Visual Prototyping, Frontend Design",Security,Leader,1,2,Yes,Python,"Excel, Canva",Software Tester
ST0810,BTech,BTech_Civil,19,Male,81.83,46.44,65.16,5,5,5,5,5,8,9,6,1,2,3,2,5,2,Analytical,"Data Analysis, Risk Assessment",Security,Leader,2,2,No,Statistics,"Adobe XD, React",Cloud Engineer
ST0811,BCA,BCA,25,Male,80.39,59.47,53.51,8,5,7,7,6,8,8,8,2,1,4,1,2,4,Management,"Scrum Master, Operations",Cloud,Leader,1,0,No,Networking,"Communication, Ethical Hacking",Full Stack Developer
ST0812,Diploma,Diploma_Mech,19,Female,66.87,68.87,0.0,6,7,6,6,3,4,9,6,1,3,5,2,4,1,Technical,"App Development, Software Engineering",Data,Logical,1,1,No,Networking,"Communication, Python, CRM",UI/UX Designer
ST0813,12th,Arts,19,Male,100.0,85.24,0.0,5,5,6,6,8,3,8,5,1,3,1,1,4,4,Creative,"UI Design, Visual Prototyping",Data,Logical,2,3,No,UI Design,"Figma, Linux, Wireshark",UI/UX Designer
ST0814,12th,Science,19,Female,75.97,83.69,0.0,10,10,4,8,6,5,5,8,3,1,2,5,3,4,Technical,"System Admin, Software Engineering",Cloud,Creative,0,1,No,Python,"CSS, Python",Data Scientist
ST0815,Diploma,Diploma_ECE,21,Female,61.31,77.78,0.0,7,5,7,6,6,9,10,5,3,5,3,4,1,2,Management,"Product Owner, Scrum Master",Data,Creative,2,1,No,UI Design,"JavaScript, Keras",Cloud Engineer
ST0816,Graduate,BCom,23,Male,78.48,71.46,59.39,7,3,7,7,4,4,10,8,1,2,1,5,3,5,Analytical,"Market Research, Risk Assessment",Cloud,Analytical,1,3,Yes,Web,"PyTorch, Tableau, Pandas",Web Developer
ST0817,BCA,BCA,19,Female,69.03,71.51,58.07,6,3,8,9,8,7,9,8,1,1,1,2,1,2,Creative,"Content Creation, Visual Prototyping",AI-ML,Logical,2,1,No,DBMS,"Python, Keras",Full Stack Developer
ST0818,Diploma,Diploma_CSE,25,Female,84.68,67.42,0.0,7,8,5,9,5,7,6,8,5,2,1,2,2,3,Analytical,"Quality Assurance, Data Analysis",Web,Logical,1,3,No,UI Design,"Excel, Keras",Business Analyst
ST0819,Diploma,Diploma_CSE,26,Female,73.66,71.68,0.0,8,4,7,7,4,9,6,3,1,3,2,3,2,2,Management,"Scrum Master, Product Owner",Security,Leader,2,1,No,Networking,"PHP, Linux",Cybersecurity Analyst
ST0820,12th,Science,18,Female,83.4,93.84,0.0,5,3,5,5,6,7,7,4,1,1,3,1,2,1,Analytical,"Data Analysis, Market Research",Data,Leader,0,2,No,UI Design,"Scikit-Learn, Photoshop, Illustrator",DevOps Engineer
ST0821,10th,General,17,Male,71.42,0.0,0.0,4,6,5,5,3,5,6,8,3,1,2,2,2,1,Creative,"Frontend Design, Content Creation",Cloud,Leader,2,0,No,Statistics,"Ethical Hacking, Illustrator, Network Security",Cloud Engineer
ST0822,BTech,BTech_CSE,24,Female,58.1,68.06,63.99,7,6,8,6,6,7,5,8,2,2,5,5,5,1,Management,"Product Owner, Team Lead",Web,Leader,2,1,No,DBMS,"Communication, Canva, Illustrator",DevOps Engineer
ST0823,12th,Commerce,17,Female,88.06,77.93,0.0,5,5,5,6,6,4,6,10,2,4,4,4,4,4,Technical,"Software Engineering, System Admin",Data,Analytical,0,2,Yes,Networking,"Communication, PowerBI, Agile",Backend Developer
ST0824,10th,General,17,Male,81.73,0.0,0.0,7,5,5,7,6,7,8,4,1,3,4,2,2,3,Creative,"Visual Prototyping, Content Creation",AI-ML,Creative,1,2,No,Networking,"AWS, R, Docker",DevOps Engineer
ST0825,12th,Commerce,17,Male,79.17,51.58,0.0,7,8,6,7,4,6,4,9,2,1,3,3,1,2,Analytical,"Market Research, Risk Assessment",Cloud,Logical,1,3,Yes,UI Design,"Wireshark, SQL",Data Scientist
ST0826,Diploma,Diploma_CSE,20,Female,85.12,60.9,0.0,7,4,5,6,4,3,8,6,1,5,5,4,1,1,Creative,"Frontend Design, UI Design",Web,Creative,1,1,No,Math,"CRM, SQL",Data Scientist
ST0827,Diploma,Diploma_Mech,20,Male,76.51,78.49,0.0,7,6,7,8,6,7,7,9,2,3,1,3,3,2,Analytical,"Market Research, Risk Assessment",Security,Analytical,1,1,No,Web,"HTML, Network Security, Wireshark, Ethical Hacking",Business Analyst
ST0828,Graduate,BCA,22,Female,72.67,85.75,49.02,4,6,8,5,4,6,4,3,4,4,2,4,4,5,Management,"Scrum Master, Product Owner",Data,Logical,3,0,No,Python,"JavaScript, Photoshop",DevOps Engineer
ST0829,Pursuing_BTech,BTech_ECE,25,Male,82.29,70.45,0.0,6,7,3,7,8,5,9,7,1,5,3,4,4,2,Analytical,"Data Analysis, Risk Assessment",Web,Leader,3,1,Yes,DBMS,"PyTorch, Pandas, Python, SQL",Backend Developer
ST0830,Pursuing_12th,Commerce,17,Female,73.48,0.0,0.0,6,4,5,4,3,7,10,6,2,5,2,4,5,1,Technical,"App Development, Software Engineering",Data,Leader,1,4,Yes,Web,"Linux, Figma, Photoshop, Adobe XD",Backend Developer
ST0831,Pursuing_BTech,BTech_CSE,24,Male,74.49,62.82,0.0,4,4,8,7,3,3,7,5,4,4,3,2,4,2,Technical,"Software Engineering, DevOps",Data,Leader,1,3,Yes,Math,"Linux, Pandas, Python, PowerBI",Cloud Engineer
ST0832,Pursuing_BTech,BTech_CSE,19,Female,50.0,85.25,0.0,4,4,8,9,6,8,4,5,2,5,2,1,4,4,Management,"Product Owner, Operations",Cloud,Logical,2,0,Yes,Python,"Linux, SQL, Wireshark, Network Security",Software Tester
ST0833,12th,Arts,19,Male,66.53,61.08,0.0,6,4,6,3,4,4,5,8,1,3,5,1,5,2,Management,"Operations, Product Owner",Cloud,Analytical,0,1,No,Networking,"Pandas, PowerBI, Agile",Business Analyst
ST0834,Pursuing_12th,Arts,19,Female,62.72,0.0,0.0,6,8,3,6,4,8,8,8,1,1,4,2,4,3,Technical,"App Development, System Admin",Web,Logical,3,0,No,Math,"Project Management, CRM, SQL",Cybersecurity Analyst
ST0835,10th,General,17,Female,77.32,0.0,0.0,4,5,7,4,9,5,8,5,3,1,1,4,1,4,Analytical,"Data Analysis, Risk Assessment",Data,Creative,0,1,No,Networking,"JavaScript, CSS, Python, Angular",Business Analyst
ST0836,12th,Arts,18,Other,68.03,100.0,0.0,3,6,4,4,5,6,10,9,3,1,2,4,5,1,Analytical,"Market Research, Risk Assessment",AI-ML,Creative,4,3,Yes,Statistics,"PyTorch, Cryptography, Network Security",Cybersecurity Analyst
ST0837,Diploma,Diploma_CSE,21,Female,76.41,65.69,0.0,6,7,5,10,4,6,9,8,1,2,1,1,3,2,Technical,"DevOps, Software Engineering",Security,Logical,3,1,No,Statistics,"JavaScript, AWS, Azure, Kubernetes",Backend Developer
ST0838,BTech,BTech_Civil,25,Female,86.72,74.06,62.05,4,5,5,5,8,8,6,3,2,5,4,4,3,3,Management,"Scrum Master, Team Lead",Security,Leader,0,3,No,DBMS,"CSS, Angular, AWS",UI/UX Designer
ST0839,10th,General,17,Female,100.0,0.0,0.0,6,8,3,8,6,8,6,9,2,3,3,4,5,3,Analytical,"Quality Assurance, Data Analysis",Cloud,Leader,2,3,Yes,Math,"AWS, Linux, Cryptography, Ethical Hacking",Software Tester
ST0840,Graduate,BTech_IT,25,Male,65.17,64.93,77.27,6,4,4,6,8,3,8,5,3,5,5,1,4,5,Analytical,"Market Research, Data Analysis",Web,Logical,1,1,No,Python,"Tableau, Pandas, Python, Linux",Full Stack Developer
ST0841,BCA,BCA,23,Female,72.02,70.41,74.98,8,3,4,10,7,8,9,5,5,2,1,2,5,4,Analytical,"Data Analysis, Market Research",AI-ML,Logical,1,2,Yes,Statistics,"WordPress, TensorFlow",Backend Developer
ST0842,Pursuing_Diploma,Diploma_IT,20,Female,80.36,97.18,0.0,3,3,7,6,8,6,7,4,5,1,4,4,4,2,Creative,"Content Creation, Frontend Design",Data,Logical,2,5,Yes,Statistics,"PyTorch, Azure, Python, TensorFlow",Cloud Engineer
ST0843,Pursuing_12th,Arts,19,Female,100.0,0.0,0.0,7,3,5,8,7,6,7,9,3,5,5,3,4,2,Analytical,"Quality Assurance, Risk Assessment",AI-ML,Leader,2,0,No,DBMS,"Pandas, PowerBI, Cryptography",Cybersecurity Analyst
ST0844,Pursuing_BTech,BTech_IT,23,Female,74.69,54.65,0.0,4,7,6,5,5,3,7,7,2,1,5,5,4,4,Creative,"Content Creation, Visual Prototyping",Web,Logical,2,1,No,Python,"Math, Azure, Linux",Cybersecurity Analyst
ST0845,Pursuing_BTech,BTech_IT,25,Female,94.86,54.17,0.0,8,5,7,7,6,7,4,5,4,2,4,2,5,2,Management,"Scrum Master, Operations",Cloud,Creative,1,0,No,UI Design,"Excel, Photoshop, PowerBI",Data Scientist
